Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE"
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
"An '***' entry in the margin of error column indicates that the median falls in the lowest interval or upper interval of an open-ended distribution. A statistical test is not appropriate."
"An '*****' entry in the margin of error column indicates that the estimate is controlled. A statistical test for sampling variability is not appropriate."
"An 'N' entry in the estimate and margin of error columns indicates that data for this geographic area cannot be displayed because the number of sample cases is too small."
"An '(X)' means that the estimate is not applicable or not available"
"If calculating a percentage, use the total population line within the section as the denominator. Do not use total population lines from other sections since these may have different universes."

Topic,Subject,Title,"District 01 Estimate","District 01 Flag","District 02 Estimate","District 02 Flag","District 03 Estimate","District 03 Flag","District 04 Estimate","District 04 Flag","District 05 Estimate","District 05 Flag","District 06 Estimate","District 06 Flag","District 07 Estimate","District 07 Flag","District 08 Estimate","District 08 Flag","District 09 Estimate","District 09 Flag","District 10 Estimate","District 10 Flag","District 11 Estimate","District 11 Flag","District 12 Estimate","District 12 Flag","District 13 Estimate","District 13 Flag","District 14 Estimate","District 14 Flag","District 15 Estimate","District 15 Flag","District 16 Estimate","District 16 Flag","District 17 Estimate","District 17 Flag","District 18 Estimate","District 18 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",295294,G,181124,G,382638,G,447935,G,309823,G,333530,G,311048,G,262053,G,221505,G,378014,G,287429,G,212505,G,217482,G,248014,G,201057,G,268148,G,340055,G,437870,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",20,J,0,N,9,J,39,J,0,N,655,G,37,J,41,H,257,H,67,J,289,G,539,H,230,G,74,H,334,G,131,G,37,H,6,J
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",263,G,0,N,0,N,322,H,295,J,219,G,123,G,484,G,796,G,348,H,417,G,3113,G,1386,G,7807,G,3705,H,1376,G,895,G,824,H
Business,"Paid employees for pay period including March 12",Utilities,415,J,0,N,1492,H,2404,H,1127,J,1940,H,2727,J,1266,H,2828,J,2018,H,1332,H,988,G,692,G,2014,J,2237,G,1233,G,1893,H,3179,G
Business,"Paid employees for pay period including March 12",Construction,17822,G,7272,G,3260,G,24400,G,12420,G,12399,G,10736,G,8730,G,8587,G,16705,G,22918,G,9389,G,10649,G,19552,G,7528,G,9940,G,16499,G,15878,G
Business,"Paid employees for pay period including March 12",Manufacturing,34878,G,14295,G,2791,G,32016,G,16579,G,27323,G,32665,G,28656,G,46890,G,33018,G,47243,G,36541,G,35403,G,27304,G,37343,G,47497,G,26971,G,15220,G
Business,"Paid employees for pay period including March 12","Wholesale trade",20737,G,8737,G,3905,G,27577,G,10878,G,19428,G,23630,G,11071,G,10331,G,17186,G,21047,G,6849,G,7297,G,12987,G,5958,G,9523,G,16072,G,10725,G
Business,"Paid employees for pay period including March 12","Retail trade",44156,G,24852,G,22186,G,49687,G,35213,G,38602,G,42489,G,38192,G,29486,G,47247,G,39262,G,32615,G,30606,G,33994,G,32278,G,36253,G,45316,G,37633,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",9378,G,6723,G,3882,H,9284,G,22961,H,7943,G,17112,G,17956,G,17698,G,26302,G,11516,G,10600,G,14865,G,12224,G,11760,G,7962,G,12231,H,7336,G
Business,"Paid employees for pay period including March 12",Information,4839,H,1557,G,15418,G,13592,G,7207,H,11707,G,4768,G,4823,G,3288,H,6245,G,3004,G,3362,G,3307,H,3660,H,1878,G,3679,G,7332,G,11658,G
Business,"Paid employees for pay period including March 12","Finance and insurance",9417,G,2593,G,27329,G,36845,G,15761,G,30379,H,11076,H,10808,G,5351,H,21249,G,9008,H,5923,G,5377,G,5113,G,6300,G,10208,H,11571,H,43750,G
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",3675,G,1913,G,6513,G,7348,G,5086,G,6603,H,2970,G,2416,G,1408,H,4377,H,2716,G,2406,G,1580,G,2613,G,1504,G,2411,G,4472,G,5827,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",19076,G,3527,G,46351,G,43820,G,12155,G,27957,G,12714,G,10397,G,5859,G,21601,G,13882,G,7293,G,7460,G,12210,G,5398,G,8322,G,25693,G,41100,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",6606,G,3838,G,7370,H,22238,G,10994,G,16682,G,8476,G,3009,G,4267,H,19355,G,4407,G,4465,H,3665,G,7532,G,3055,H,3442,G,31702,H,19890,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",16081,G,4910,H,17058,G,39670,G,19551,G,20544,G,19505,G,16503,G,9715,G,22781,G,12918,G,6720,G,8713,G,12037,G,5618,G,13218,G,23910,G,18954,G
Business,"Paid employees for pay period including March 12","Educational services",6446,G,20231,H,65896,H,11785,G,20832,G,7602,G,12444,G,10718,G,3113,H,12219,G,7262,G,6371,J,5060,H,4778,G,4674,H,11512,G,8511,G,48333,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",54047,G,56127,G,91925,G,71451,G,55645,G,57499,G,62002,H,51084,G,40633,G,70238,G,44486,G,40347,G,43786,G,41969,G,40359,G,58232,G,54992,G,89588,H
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",7169,H,2795,H,6945,G,7791,G,21452,H,6946,G,5115,G,6858,H,3104,H,7940,H,4952,G,2026,G,3227,G,4266,G,1844,H,4870,G,4085,G,9889,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",26454,G,14200,G,40442,G,29857,G,27860,G,23339,G,29463,G,28721,G,18807,G,32416,G,25189,G,22414,G,22767,G,26128,G,18668,G,25976,G,33012,G,39865,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",13809,G,7468,G,19810,G,17786,G,13751,G,15750,G,12977,G,10306,G,9084,G,16691,G,15577,G,10529,G,11405,G,11718,G,10611,G,12356,G,14851,G,18188,G
Business,"Paid employees for pay period including March 12","Industries not classified",6,J,5,J,30,H,23,H,56,J,13,G,19,J,14,J,3,G,S,S,4,J,15,J,7,J,34,H,5,G,7,J,10,J,27,J
Business,"Annual payroll ($1,000)","Total for all sectors",13858627,G,7946432,G,25028385,G,29298256,G,16631607,G,21650538,G,15147853,G,10167146,G,9080591,G,18049490,G,12228218,G,8152814,G,8196401,G,11068045,G,7352324,G,10453090,G,15622989,G,25089531,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",356,H,0,N,190,H,1393,H,0,N,26759,G,810,H,1121,G,10983,G,3939,J,9955,G,22438,H,8807,H,1640,G,11515,G,4287,G,1367,H,335,J
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",11306,H,0,N,0,N,22365,H,13762,J,9757,G,4724,G,26677,G,42228,G,23742,H,22901,G,224556,G,87354,G,794273,G,234215,H,100502,H,86107,G,68779,G
Business,"Annual payroll ($1,000)",Utilities,50962,J,0,N,178522,H,338650,H,125932,J,192126,H,369901,J,95950,H,290326,H,220642,H,167569,H,73860,G,54195,G,182774,H,205538,G,100729,G,194128,J,338811,G
Business,"Annual payroll ($1,000)",Construction,1204578,G,506930,G,287865,G,1902908,G,932603,G,881927,G,661511,G,489029,G,487267,G,1018278,G,1310699,G,477674,G,515773,G,1216910,G,386207,G,590249,G,1134661,G,1032587,G
Business,"Annual payroll ($1,000)",Manufacturing,1950850,G,757146,G,130072,G,2392193,G,1294317,G,1682527,G,1992654,G,1571816,G,2266470,G,1825703,G,2552398,G,1761909,G,1779345,G,1473867,G,1858708,G,2653355,G,1783403,G,964789,G
Business,"Annual payroll ($1,000)","Wholesale trade",1348660,G,543054,G,301499,H,2979955,H,788561,G,2005388,G,1790265,G,569215,G,494301,G,989036,G,1113367,G,309984,G,368857,G,741038,G,289109,G,474552,G,1125380,G,685459,G
Business,"Annual payroll ($1,000)","Retail trade",1254169,G,611393,G,535044,G,1425175,G,964586,G,1247185,G,1174045,G,948609,G,743886,G,1224442,G,1003652,G,783235,G,763711,G,873756,G,776682,G,884566,G,1252928,G,1041957,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",422870,G,247176,G,250808,H,413915,G,1337233,H,360106,G,802759,G,688385,G,678054,G,1195425,G,468768,G,448906,G,560644,G,552514,G,399461,G,340768,G,581497,H,308634,G
Business,"Annual payroll ($1,000)",Information,379929,H,90297,G,2238988,H,1124243,G,942025,J,1321857,H,313536,G,237838,G,135711,H,334863,G,132396,G,170833,H,147713,H,369120,J,71916,G,177584,G,524547,G,1166114,G
Business,"Annual payroll ($1,000)","Finance and insurance",750450,G,126214,G,3664849,G,4200145,G,1749461,G,3365151,H,774139,H,723059,G,275702,H,1399543,G,650062,H,305273,G,281766,G,283328,G,334593,G,657067,H,782293,H,3969860,G
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",180219,G,83427,G,438252,G,544245,G,286331,G,450543,H,128818,G,97622,G,57553,H,206026,G,124191,G,96108,G,55413,G,125484,G,47082,G,82516,G,211447,G,302981,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",1527473,G,177254,H,4723445,G,4277077,G,840873,G,2698083,G,842789,G,563700,H,311314,G,1596900,G,867744,H,398903,G,364316,G,738715,G,240600,G,379418,G,1820546,G,3595904,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",610342,G,353951,G,793363,H,2769081,G,1172780,G,2388250,G,1015492,G,168663,G,299669,G,1982101,G,383002,G,314638,H,262280,G,681746,G,164652,H,208915,G,1506229,G,1874343,H
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",689284,G,191341,H,676959,G,1943287,G,817107,G,942709,G,644280,G,502247,G,381921,H,755058,G,427910,G,200040,G,234800,G,446837,G,185573,G,386520,G,930464,G,680847,G
Business,"Annual payroll ($1,000)","Educational services",213173,G,964676,H,3747722,H,450797,G,778973,G,266838,G,453587,G,333231,G,75985,H,367296,G,189475,G,193797,J,143090,H,124761,G,130183,G,265271,G,299110,G,2161568,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2255119,G,2740488,H,5123836,G,3213182,G,2682046,G,2739088,G,3188310,H,2272177,H,1979289,G,3637406,G,1920290,G,1786411,G,1922760,G,1660307,G,1526524,G,2399721,G,2358018,G,4863235,H
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",155588,H,85230,J,233215,G,171538,G,955999,G,147703,G,103761,G,121312,H,71332,H,185540,H,95089,G,31683,G,68957,G,112495,G,28273,G,90719,G,86315,G,707697,G
Business,"Annual payroll ($1,000)","Accommodation and food services",437189,G,231662,G,926807,G,568895,G,523598,G,407207,G,536471,G,493271,G,271485,G,549550,G,387925,G,329873,G,332560,G,374817,G,237474,G,354352,G,520696,G,732986,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",415895,G,223132,G,766024,G,558598,G,425086,G,516940,G,349813,G,263088,G,207021,G,533750,G,400789,G,222359,G,243926,G,312705,G,223913,G,301898,G,423361,G,592058,G
Business,"Annual payroll ($1,000)","Industries not classified",215,G,62,J,864,G,614,G,334,G,394,G,188,G,136,H,94,J,S,S,36,J,334,H,134,H,958,G,106,H,101,H,492,H,587,H
Business,"Total Establishments","Total for all sectors",21614,X,10499,X,15574,X,23167,X,16404,X,18853,X,16699,X,15534,X,13595,X,17718,X,16376,X,15094,X,14589,X,16299,X,15222,X,16363,X,19223,X,18722,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",14,X,0,X,4,X,12,X,0,X,53,X,9,X,17,X,39,X,13,X,45,X,91,X,54,X,20,X,109,X,44,X,8,X,4,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",14,X,0,X,0,X,17,X,6,X,13,X,13,X,39,X,64,X,19,X,16,X,165,X,54,X,128,X,275,X,75,X,53,X,30,X
Business,"Total Establishments",Utilities,23,X,0,X,8,X,26,X,26,X,42,X,47,X,60,X,67,X,55,X,38,X,65,X,50,X,84,X,112,X,63,X,35,X,49,X
Business,"Total Establishments",Construction,2598,X,837,X,435,X,2018,X,1497,X,1697,X,1383,X,1360,X,1324,X,1188,X,2124,X,1401,X,1476,X,1639,X,1260,X,1456,X,1724,X,1264,X
Business,"Total Establishments",Manufacturing,1146,X,415,X,224,X,834,X,416,X,704,X,758,X,575,X,820,X,645,X,1132,X,833,X,783,X,791,X,956,X,1250,X,671,X,547,X
Business,"Total Establishments","Wholesale trade",1434,X,514,X,366,X,1337,X,761,X,1107,X,833,X,669,X,550,X,859,X,753,X,534,X,573,X,743,X,497,X,711,X,1071,X,829,X
Business,"Total Establishments","Retail trade",2586,X,1975,X,2162,X,2741,X,2264,X,2052,X,2420,X,2612,X,2121,X,2440,X,2409,X,2486,X,2281,X,2326,X,2431,X,2425,X,2493,X,2379,X
Business,"Total Establishments","Transportation and warehousing",679,X,453,X,126,X,391,X,406,X,338,X,537,X,552,X,535,X,578,X,538,X,690,X,602,X,474,X,721,X,438,X,474,X,272,X
Business,"Total Establishments",Information,332,X,129,X,396,X,479,X,282,X,380,X,278,X,244,X,207,X,308,X,215,X,281,X,202,X,232,X,242,X,223,X,345,X,443,X
Business,"Total Establishments","Finance and insurance",1264,X,385,X,836,X,1754,X,979,X,1279,X,899,X,850,X,699,X,1129,X,818,X,839,X,744,X,853,X,841,X,890,X,1192,X,1163,X
Business,"Total Establishments","Real estate and rental and leasing",739,X,352,X,814,X,895,X,646,X,810,X,609,X,498,X,369,X,688,X,460,X,443,X,393,X,493,X,350,X,487,X,692,X,741,X
Business,"Total Establishments","Professional, scientific, and technical services",2652,X,497,X,2406,X,3330,X,1814,X,2778,X,1538,X,1259,X,868,X,1850,X,1274,X,1082,X,952,X,1316,X,859,X,1113,X,2070,X,2242,X
Business,"Total Establishments","Management of companies and enterprises",153,X,52,X,106,X,246,X,130,X,226,X,147,X,87,X,75,X,240,X,117,X,59,X,68,X,120,X,82,X,91,X,248,X,199,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",1381,X,398,X,624,X,1593,X,971,X,1249,X,962,X,807,X,762,X,989,X,841,X,615,X,665,X,783,X,535,X,741,X,1098,X,897,X
Business,"Total Establishments","Educational services",280,X,169,X,334,X,388,X,289,X,294,X,206,X,158,X,108,X,219,X,175,X,126,X,125,X,133,X,112,X,188,X,251,X,308,X
Business,"Total Establishments","Health care and social assistance",2308,X,1664,X,2056,X,2693,X,2200,X,2067,X,2138,X,1999,X,1547,X,2173,X,1560,X,1658,X,1696,X,2356,X,2115,X,2287,X,2585,X,2692,X
Business,"Total Establishments","Arts, entertainment, and recreation",315,X,116,X,305,X,376,X,274,X,317,X,273,X,237,X,245,X,286,X,224,X,215,X,278,X,274,X,203,X,296,X,317,X,337,X
Business,"Total Establishments","Accommodation and food services",1614,X,1277,X,2326,X,1792,X,1622,X,1441,X,1677,X,1784,X,1298,X,1722,X,1367,X,1490,X,1378,X,1448,X,1357,X,1497,X,1693,X,2076,X
Business,"Total Establishments","Other services (except public administration)",2074,X,1258,X,2027,X,2233,X,1809,X,2001,X,1963,X,1718,X,1889,X,2314,X,2266,X,2006,X,2209,X,2075,X,2158,X,2079,X,2194,X,2235,X
Business,"Total Establishments","Industries not classified",8,X,5,X,18,X,12,X,12,X,5,X,9,X,9,X,8,X,3,X,4,X,15,X,6,X,11,X,7,X,9,X,9,X,15,X

"Source: 2017 County Business Patterns for Congressional Districts"
"1. CBP data includes the number of establishments, employment during the week of March 12, and annual payroll. CBP basic data are extracted from the Business Register (BR), a database of all known single and multi-establishment employer companies maintained and updated by the U.S. Census Bureau. Primary causes of differences between CBP employment estimates and ACS estimates: CBP does not cover the self-employed, public employment, and most agricultural employment; CBP estimates are not based on a sample survey; they represent business location as opposed to workers' residence in the district; use the week of March 12 as a reference period; and use a business source to determine industry."
"2. Industries not classified - Industry could not be determined."
"3. Statewide - CBP data includes employers without a fixed location within a state (or of unknown county location), these are included under a statewide classification. Statewide cases are withheld from the tabulation for this My Congressional District tool. This incomplete detail causes only a slight understatement of a district's total estimates. Statewide cases do not apply to at-large districts."
"4. If a sector does not appear in a district, CBP did not identify any establishments in the district."
"5. Disclosure and Quality Indicator Flag Definitions:"
"D Withheld to avoid disclosing data for individual companies; data are included in higher level totals"
"G Cell value changed by less than 2 percent by the application of noise"
"H Cell value changed by at least 2 percent but less than 5 percent by the application of noise"
"J Cell value changed by 5 percent or more by the application of noise"
"S Cell value withheld because it did not meet publication standards"
"N Not available or not comparable"
"X Not applicable"
"a 0 to 19 employees"
"b 20 to 99 employees"
"c 100 to 249 employees"
"e 250 to 499 employees"
"f 500 to 999 employees"
"g 1,000 to 2,499 employees"
"h 2,500 to 4,999 employees"
"i 5,000 to 9,999 employees"
"j 10,000 to 24,999 employees"
"l 50,000 to 99,999 employees"
"m 100,000 employees or more"
