Topic,Subject,Title,"District 01 Estimate","District 01 MOE","District 02 Estimate","District 02 MOE","District 03 Estimate","District 03 MOE","District 04 Estimate","District 04 MOE","District 05 Estimate","District 05 MOE","District 06 Estimate","District 06 MOE","District 07 Estimate","District 07 MOE","District 08 Estimate","District 08 MOE","District 09 Estimate","District 09 MOE","District 10 Estimate","District 10 MOE","District 11 Estimate","District 11 MOE","District 12 Estimate","District 12 MOE","District 13 Estimate","District 13 MOE","District 14 Estimate","District 14 MOE","District 15 Estimate","District 15 MOE","District 16 Estimate","District 16 MOE","District 17 Estimate","District 17 MOE","District 18 Estimate","District 18 MOE","District 19 Estimate","District 19 MOE","District 20 Estimate","District 20 MOE","District 21 Estimate","District 21 MOE","District 22 Estimate","District 22 MOE","District 23 Estimate","District 23 MOE","District 24 Estimate","District 24 MOE","District 25 Estimate","District 25 MOE","District 26 Estimate","District 26 MOE","District 27 Estimate","District 27 MOE"
Housing,"Selected Monthly Owner Costs(SMOC)","$3,000 or more",5671,"(+/- 1128 )",2778,"(+/- 719 )",4380,"(+/- 1075 )",14409,"(+/- 2417 )",1203,"(+/- 636 )",5850,"(+/- 1260 )",9974,"(+/- 1342 )",5397,"(+/- 1021 )",4557,"(+/- 1126 )",10629,"(+/- 2176 )",1246,"(+/- 436 )",6839,"(+/- 1155 )",8261,"(+/- 1137 )",12088,"(+/- 1550 )",2599,"(+/- 691 )",10720,"(+/- 1564 )",3973,"(+/- 923 )",12944,"(+/- 1789 )",12059,"(+/- 1438 )",4367,"(+/- 1223 )",15336,"(+/- 1765 )",22625,"(+/- 2499 )",22686,"(+/- 2309 )",5949,"(+/- 1056 )",5952,"(+/- 1227 )",7342,"(+/- 1189 )",25630,"(+/- 2671 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",1341,"(+/- 28 )",1222,"(+/- 32 )",1285,"(+/- 38 )",1586,"(+/- 45 )",1109,"(+/- 24 )",1315,"(+/- 27 )",1562,"(+/- 37 )",1362,"(+/- 31 )",1385,"(+/- 40 )",1568,"(+/- 43 )",1059,"(+/- 32 )",1422,"(+/- 30 )",1403,"(+/- 31 )",1543,"(+/- 55 )",1325,"(+/- 31 )",1536,"(+/- 44 )",1219,"(+/- 29 )",1644,"(+/- 41 )",1565,"(+/- 44 )",1461,"(+/- 36 )",1747,"(+/- 43 )",1992,"(+/- 60 )",2057,"(+/- 68 )",1540,"(+/- 60 )",1590,"(+/- 79 )",1804,"(+/- 46 )",2378,"(+/- 82 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Housing units without a mortgage",78581,"(+/- 3503 )",104300,"(+/- 3928 )",79744,"(+/- 4377 )",70370,"(+/- 4770 )",53591,"(+/- 3382 )",102898,"(+/- 4249 )",55027,"(+/- 3426 )",102145,"(+/- 3886 )",73341,"(+/- 4554 )",47762,"(+/- 3934 )",145423,"(+/- 5563 )",106118,"(+/- 3638 )",94412,"(+/- 3846 )",54919,"(+/- 3732 )",74824,"(+/- 4231 )",112284,"(+/- 3997 )",133652,"(+/- 4504 )",105982,"(+/- 5667 )",119606,"(+/- 4508 )",54459,"(+/- 3589 )",101416,"(+/- 4008 )",92782,"(+/- 4236 )",78156,"(+/- 4556 )",42335,"(+/- 3003 )",60867,"(+/- 4022 )",52852,"(+/- 2841 )",59432,"(+/- 3055 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Less than $250",12475,"(+/- 1721 )",27225,"(+/- 2892 )",17325,"(+/- 2414 )",5912,"(+/- 1186 )",11862,"(+/- 1579 )",15676,"(+/- 2136 )",4783,"(+/- 1164 )",16594,"(+/- 2351 )",11209,"(+/- 1579 )",4608,"(+/- 1090 )",28029,"(+/- 2527 )",18391,"(+/- 2140 )",12827,"(+/- 1736 )",6839,"(+/- 1442 )",14131,"(+/- 1793 )",14054,"(+/- 1921 )",23858,"(+/- 2640 )",11166,"(+/- 2093 )",10234,"(+/- 1712 )",5432,"(+/- 1126 )",6283,"(+/- 1310 )",4853,"(+/- 1250 )",3732,"(+/- 888 )",5890,"(+/- 1183 )",5453,"(+/- 1223 )",3369,"(+/- 894 )",2321,"(+/- 804 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$250 to $399",26363,"(+/- 2421 )",33429,"(+/- 2591 )",26227,"(+/- 2996 )",14565,"(+/- 2141 )",20693,"(+/- 2360 )",26134,"(+/- 2369 )",12000,"(+/- 1683 )",24530,"(+/- 2263 )",18386,"(+/- 2549 )",9686,"(+/- 1521 )",49755,"(+/- 3582 )",25789,"(+/- 2013 )",16447,"(+/- 1842 )",13776,"(+/- 1868 )",18454,"(+/- 2097 )",19434,"(+/- 2390 )",35730,"(+/- 3247 )",13306,"(+/- 2154 )",16416,"(+/- 2245 )",12446,"(+/- 1958 )",12010,"(+/- 1644 )",6511,"(+/- 1357 )",9207,"(+/- 1698 )",10201,"(+/- 1669 )",11709,"(+/- 2019 )",9144,"(+/- 1247 )",6680,"(+/- 1289 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$400 to $599",21270,"(+/- 2502 )",25813,"(+/- 2480 )",21073,"(+/- 2674 )",21709,"(+/- 2767 )",13670,"(+/- 1876 )",31659,"(+/- 2515 )",17604,"(+/- 1861 )",31688,"(+/- 2532 )",22697,"(+/- 2367 )",14737,"(+/- 1967 )",44301,"(+/- 3762 )",35518,"(+/- 2576 )",26863,"(+/- 2388 )",14232,"(+/- 1598 )",21771,"(+/- 1965 )",30771,"(+/- 2905 )",35418,"(+/- 3112 )",30149,"(+/- 3243 )",28664,"(+/- 2612 )",18969,"(+/- 2097 )",26201,"(+/- 2241 )",22145,"(+/- 2432 )",20193,"(+/- 3157 )",11504,"(+/- 1610 )",17772,"(+/- 1928 )",14586,"(+/- 1634 )",12387,"(+/- 1865 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$600 to $799",10648,"(+/- 1518 )",10806,"(+/- 1544 )",9840,"(+/- 1823 )",12919,"(+/- 1734 )",4996,"(+/- 1044 )",15720,"(+/- 2011 )",10278,"(+/- 1473 )",13883,"(+/- 1922 )",12596,"(+/- 2068 )",9588,"(+/- 1953 )",16231,"(+/- 2411 )",15503,"(+/- 1760 )",17829,"(+/- 1497 )",9194,"(+/- 1695 )",13746,"(+/- 2060 )",21582,"(+/- 2254 )",21835,"(+/- 2467 )",21603,"(+/- 2446 )",22689,"(+/- 2079 )",10713,"(+/- 1887 )",23076,"(+/- 2124 )",19005,"(+/- 2253 )",15968,"(+/- 2135 )",6799,"(+/- 1077 )",11391,"(+/- 1882 )",11522,"(+/- 1567 )",10024,"(+/- 1559 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$800 to $999",3124,"(+/- 846 )",3358,"(+/- 985 )",2823,"(+/- 997 )",7183,"(+/- 1489 )",1459,"(+/- 444 )",6680,"(+/- 1143 )",5704,"(+/- 1107 )",7132,"(+/- 1150 )",4989,"(+/- 1319 )",4234,"(+/- 1103 )",4208,"(+/- 1159 )",5998,"(+/- 1069 )",9052,"(+/- 1343 )",3798,"(+/- 811 )",3663,"(+/- 873 )",10739,"(+/- 1903 )",9521,"(+/- 1790 )",11338,"(+/- 1564 )",13013,"(+/- 1749 )",4186,"(+/- 1112 )",14573,"(+/- 1749 )",12792,"(+/- 1839 )",8191,"(+/- 1326 )",3683,"(+/- 1103 )",6377,"(+/- 1120 )",6960,"(+/- 1451 )",7074,"(+/- 1348 )"
Housing,"Selected Monthly Owner Costs(SMOC)","$1,000 or more",4701,"(+/- 977 )",3669,"(+/- 968 )",2456,"(+/- 803 )",8082,"(+/- 1143 )",911,"(+/- 561 )",7029,"(+/- 1384 )",4658,"(+/- 1047 )",8318,"(+/- 1240 )",3464,"(+/- 1173 )",4909,"(+/- 1454 )",2899,"(+/- 973 )",4919,"(+/- 897 )",11394,"(+/- 1163 )",7080,"(+/- 1082 )",3059,"(+/- 820 )",15704,"(+/- 1875 )",7290,"(+/- 1029 )",18420,"(+/- 2090 )",28590,"(+/- 2249 )",2713,"(+/- 976 )",19273,"(+/- 1768 )",27476,"(+/- 2235 )",20865,"(+/- 2120 )",4258,"(+/- 922 )",8165,"(+/- 1358 )",7271,"(+/- 1196 )",20946,"(+/- 2336 )"
Housing,"Selected Monthly Owner Costs(SMOC)","Median (dollars)",404,"(+/- 15 )",363,"(+/- 12 )",383,"(+/- 11 )",514,"(+/- 25 )",360,"(+/- 11 )",453,"(+/- 14 )",514,"(+/- 22 )",454,"(+/- 12 )",460,"(+/- 20 )",517,"(+/- 30 )",384,"(+/- 11 )",448,"(+/- 11 )",523,"(+/- 18 )",487,"(+/- 23 )",438,"(+/- 16 )",551,"(+/- 14 )",437,"(+/- 16 )",589,"(+/- 18 )",636,"(+/- 19 )",501,"(+/- 20 )",649,"(+/- 16 )",732,"(+/- 27 )",666,"(+/- 25 )",481,"(+/- 26 )",547,"(+/- 27 )",591,"(+/- 21 )",764,"(+/- 42 )"
Housing,"Gross Rent","Occupied units paying rent",88215,"(+/- 4791 )",63476,"(+/- 4058 )",85237,"(+/- 4023 )",97937,"(+/- 5189 )",127629,"(+/- 5823 )",78857,"(+/- 4528 )",120394,"(+/- 5206 )",62967,"(+/- 4175 )",90868,"(+/- 4952 )",117007,"(+/- 5588 )",57144,"(+/- 3793 )",77592,"(+/- 4171 )",103796,"(+/- 4377 )",146697,"(+/- 4462 )",97463,"(+/- 5254 )",82148,"(+/- 4039 )",60548,"(+/- 4378 )",71923,"(+/- 5028 )",86688,"(+/- 5629 )",106574,"(+/- 5086 )",77849,"(+/- 4164 )",103772,"(+/- 5295 )",89731,"(+/- 5381 )",136484,"(+/- 5726 )",96244,"(+/- 4975 )",81199,"(+/- 4283 )",145721,"(+/- 5951 )"
Housing,"Gross Rent","Less than $500",5690,"(+/- 1494 )",6163,"(+/- 1545 )",5413,"(+/- 1226 )",3475,"(+/- 1047 )",14898,"(+/- 2053 )",4953,"(+/- 1110 )",3321,"(+/- 1300 )",3858,"(+/- 1106 )",4290,"(+/- 1349 )",3387,"(+/- 1133 )",3961,"(+/- 1186 )",3779,"(+/- 970 )",6197,"(+/- 1449 )",8306,"(+/- 1555 )",3493,"(+/- 912 )",3281,"(+/- 818 )",5611,"(+/- 1508 )",1616,"(+/- 811 )",4399,"(+/- 1006 )",6366,"(+/- 1414 )",1638,"(+/- 670 )",1861,"(+/- 837 )",1777,"(+/- 697 )",12354,"(+/- 1926 )",5973,"(+/- 1515 )",2946,"(+/- 889 )",10037,"(+/- 1876 )"
Housing,"Gross Rent","$500 to $999",35943,"(+/- 3560 )",29842,"(+/- 3313 )",40624,"(+/- 3246 )",24293,"(+/- 2776 )",60126,"(+/- 4526 )",31605,"(+/- 3384 )",26102,"(+/- 3053 )",25607,"(+/- 2846 )",26586,"(+/- 2686 )",34647,"(+/- 3463 )",30575,"(+/- 3243 )",27112,"(+/- 2429 )",35332,"(+/- 3041 )",47960,"(+/- 3056 )",30069,"(+/- 3497 )",20890,"(+/- 2411 )",26833,"(+/- 3258 )",13911,"(+/- 2228 )",21004,"(+/- 3010 )",24150,"(+/- 2483 )",13334,"(+/- 2302 )",11313,"(+/- 2099 )",11723,"(+/- 2051 )",38172,"(+/- 3341 )",17293,"(+/- 2738 )",9735,"(+/- 1564 )",22861,"(+/- 2768 )"
Housing,"Gross Rent","$1,000 to $1,499",31774,"(+/- 3022 )",20335,"(+/- 2615 )",26548,"(+/- 2798 )",47165,"(+/- 4608 )",44386,"(+/- 3703 )",29330,"(+/- 3002 )",60158,"(+/- 4255 )",23043,"(+/- 2774 )",36326,"(+/- 3439 )",49071,"(+/- 4134 )",16222,"(+/- 2619 )",32504,"(+/- 3403 )",40720,"(+/- 3543 )",58673,"(+/- 3696 )",45354,"(+/- 3976 )",29102,"(+/- 3066 )",17658,"(+/- 2203 )",28505,"(+/- 3162 )",35958,"(+/- 2867 )",48628,"(+/- 3730 )",32457,"(+/- 2960 )",43714,"(+/- 3192 )",30481,"(+/- 3431 )",48066,"(+/- 3607 )",40292,"(+/- 3297 )",29528,"(+/- 2510 )",49158,"(+/- 3298 )"
Housing,"Gross Rent","$1,500 to $1,999",10254,"(+/- 1901 )",5220,"(+/- 1069 )",9823,"(+/- 1725 )",16293,"(+/- 2044 )",7092,"(+/- 1766 )",8774,"(+/- 1621 )",23288,"(+/- 2570 )",8598,"(+/- 1522 )",19351,"(+/- 2919 )",21857,"(+/- 2955 )",3878,"(+/- 1169 )",9593,"(+/- 1708 )",16136,"(+/- 2184 )",23196,"(+/- 2835 )",15660,"(+/- 2702 )",19792,"(+/- 2419 )",5376,"(+/- 1394 )",19445,"(+/- 3456 )",14849,"(+/- 2014 )",20367,"(+/- 2704 )",19166,"(+/- 2268 )",25982,"(+/- 2816 )",27713,"(+/- 3498 )",27046,"(+/- 2726 )",22917,"(+/- 2482 )",24501,"(+/- 2779 )",36819,"(+/- 3958 )"
Housing,"Gross Rent","$2,000 to $2,499",3412,"(+/- 1057 )",1134,"(+/- 592 )",2085,"(+/- 967 )",4419,"(+/- 1613 )",658,"(+/- 343 )",2000,"(+/- 713 )",4979,"(+/- 1147 )",731,"(+/- 372 )",3952,"(+/- 1503 )",5607,"(+/- 1498 )",1556,"(+/- 991 )",3349,"(+/- 1080 )",3425,"(+/- 964 )",5098,"(+/- 1223 )",1916,"(+/- 862 )",4886,"(+/- 1119 )",3425,"(+/- 1010 )",5173,"(+/- 1887 )",4877,"(+/- 1221 )",5344,"(+/- 1252 )",6627,"(+/- 1348 )",11493,"(+/- 1966 )",11262,"(+/- 1989 )",8134,"(+/- 1795 )",7099,"(+/- 1479 )",10528,"(+/- 1674 )",16095,"(+/- 2656 )"
Housing,"Gross Rent","$2,500 to $2,999",583,"(+/- 319 )",320,"(+/- 304 )",95,"(+/- 159 )",1391,"(+/- 867 )",0,"(+/- 229 )",1763,"(+/- 765 )",1156,"(+/- 418 )",750,"(+/- 598 )",286,"(+/- 375 )",1759,"(+/- 839 )",0,"(+/- 229 )",743,"(+/- 391 )",1242,"(+/- 676 )",2119,"(+/- 879 )",841,"(+/- 456 )",2298,"(+/- 777 )",310,"(+/- 275 )",1756,"(+/- 725 )",2491,"(+/- 1107 )",793,"(+/- 473 )",3142,"(+/- 1263 )",4872,"(+/- 1336 )",4862,"(+/- 1313 )",1846,"(+/- 729 )",2137,"(+/- 687 )",2611,"(+/- 856 )",5632,"(+/- 1564 )"
Housing,"Gross Rent","$3,000 or more",559,"(+/- 537 )",462,"(+/- 310 )",649,"(+/- 380 )",901,"(+/- 436 )",469,"(+/- 391 )",432,"(+/- 269 )",1390,"(+/- 602 )",380,"(+/- 246 )",77,"(+/- 126 )",679,"(+/- 400 )",952,"(+/- 424 )",512,"(+/- 431 )",744,"(+/- 380 )",1345,"(+/- 502 )",130,"(+/- 153 )",1899,"(+/- 605 )",1335,"(+/- 634 )",1517,"(+/- 738 )",3110,"(+/- 1077 )",926,"(+/- 550 )",1485,"(+/- 700 )",4537,"(+/- 1235 )",1913,"(+/- 636 )",866,"(+/- 660 )",533,"(+/- 365 )",1350,"(+/- 631 )",5119,"(+/- 1263 )"
Housing,"Gross Rent","Median (dollars)",1031,"(+/- 33 )",913,"(+/- 46 )",967,"(+/- 25 )",1205,"(+/- 25 )",926,"(+/- 23 )",1040,"(+/- 38 )",1237,"(+/- 26 )",1037,"(+/- 43 )",1213,"(+/- 38 )",1193,"(+/- 29 )",934,"(+/- 24 )",1099,"(+/- 27 )",1109,"(+/- 24 )",1128,"(+/- 20 )",1143,"(+/- 24 )",1266,"(+/- 48 )",963,"(+/- 38 )",1375,"(+/- 40 )",1219,"(+/- 29 )",1221,"(+/- 30 )",1355,"(+/- 40 )",1445,"(+/- 25 )",1516,"(+/- 52 )",1160,"(+/- 27 )",1310,"(+/- 29 )",1476,"(+/- 30 )",1412,"(+/- 35 )"
Housing,"Gross Rent","No rent paid",6396,"(+/- 1474 )",8800,"(+/- 1684 )",6585,"(+/- 1653 )",2629,"(+/- 873 )",6501,"(+/- 1465 )",4242,"(+/- 1068 )",2857,"(+/- 782 )",3166,"(+/- 881 )",3120,"(+/- 1026 )",3931,"(+/- 1412 )",5715,"(+/- 1593 )",3510,"(+/- 1057 )",3593,"(+/- 921 )",3813,"(+/- 1015 )",3851,"(+/- 1113 )",3368,"(+/- 1260 )",4501,"(+/- 1098 )",3070,"(+/- 1095 )",3268,"(+/- 874 )",2327,"(+/- 832 )",3533,"(+/- 965 )",1712,"(+/- 506 )",3499,"(+/- 1163 )",3627,"(+/- 1050 )",3401,"(+/- 1073 )",2312,"(+/- 927 )",3629,"(+/- 1083 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","Total households",295098,"(+/- 4406 )",278448,"(+/- 4476 )",273236,"(+/- 5219 )",314432,"(+/- 6363 )",272454,"(+/- 6214 )",307602,"(+/- 4995 )",294369,"(+/- 4327 )",288761,"(+/- 4729 )",281177,"(+/- 7540 )",270167,"(+/- 5690 )",331750,"(+/- 6475 )",312209,"(+/- 4927 )",303069,"(+/- 4650 )",307827,"(+/- 5286 )",285074,"(+/- 5690 )",331394,"(+/- 6085 )",301158,"(+/- 6841 )",301578,"(+/- 5415 )",325244,"(+/- 7669 )",247772,"(+/- 5771 )",296189,"(+/- 5238 )",308398,"(+/- 5743 )",274559,"(+/- 5462 )",251800,"(+/- 6107 )",241423,"(+/- 6113 )",229243,"(+/- 4908 )",284927,"(+/- 5782 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","Less than $10,000",17510,"(+/- 2376 )",20097,"(+/- 2468 )",24276,"(+/- 3131 )",13004,"(+/- 2080 )",28585,"(+/- 2960 )",20094,"(+/- 2470 )",17783,"(+/- 2240 )",15012,"(+/- 2288 )",15702,"(+/- 2604 )",17486,"(+/- 2766 )",21346,"(+/- 2969 )",16951,"(+/- 2044 )",19809,"(+/- 2609 )",22179,"(+/- 2544 )",16349,"(+/- 2403 )",15718,"(+/- 2300 )",17151,"(+/- 2318 )",18218,"(+/- 2404 )",19159,"(+/- 2602 )",17628,"(+/- 2022 )",16356,"(+/- 2409 )",19025,"(+/- 2509 )",21889,"(+/- 3105 )",26116,"(+/- 2827 )",15691,"(+/- 2181 )",14593,"(+/- 1745 )",23476,"(+/- 3296 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$10,000 to $14,999",10811,"(+/- 2110 )",15878,"(+/- 2421 )",13487,"(+/- 1942 )",8925,"(+/- 1738 )",16964,"(+/- 2494 )",13894,"(+/- 2057 )",10581,"(+/- 1905 )",14549,"(+/- 2234 )",10189,"(+/- 2132 )",8992,"(+/- 1621 )",15803,"(+/- 2327 )",17648,"(+/- 2185 )",15131,"(+/- 1896 )",17191,"(+/- 2391 )",10362,"(+/- 1703 )",14276,"(+/- 1984 )",16350,"(+/- 2007 )",12518,"(+/- 2001 )",12868,"(+/- 2024 )",15207,"(+/- 2324 )",12018,"(+/- 2032 )",11158,"(+/- 2045 )",9920,"(+/- 1636 )",12837,"(+/- 2076 )",11714,"(+/- 1789 )",9001,"(+/- 1483 )",12765,"(+/- 2037 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$15,000 to $24,999",26353,"(+/- 2731 )",32423,"(+/- 2948 )",28990,"(+/- 3125 )",24222,"(+/- 2693 )",35299,"(+/- 2754 )",30317,"(+/- 2801 )",24443,"(+/- 3103 )",28853,"(+/- 2987 )",29567,"(+/- 3573 )",26895,"(+/- 3240 )",42326,"(+/- 3827 )",32413,"(+/- 2723 )",32484,"(+/- 3019 )",31146,"(+/- 2991 )",26686,"(+/- 3004 )",27225,"(+/- 2831 )",34877,"(+/- 2902 )",25825,"(+/- 2495 )",31002,"(+/- 3341 )",29371,"(+/- 3153 )",29365,"(+/- 3082 )",25710,"(+/- 3074 )",20773,"(+/- 2661 )",37359,"(+/- 3648 )",27190,"(+/- 2550 )",21235,"(+/- 2261 )",29202,"(+/- 3282 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$25,000 to $34,999",27556,"(+/- 2372 )",31316,"(+/- 3041 )",29462,"(+/- 3334 )",24121,"(+/- 3243 )",31765,"(+/- 2526 )",34959,"(+/- 3451 )",25578,"(+/- 2690 )",28152,"(+/- 3002 )",28054,"(+/- 3398 )",27709,"(+/- 3252 )",43606,"(+/- 4202 )",31931,"(+/- 2568 )",34762,"(+/- 2746 )",28185,"(+/- 2802 )",31258,"(+/- 3111 )",33180,"(+/- 2739 )",34783,"(+/- 3170 )",25551,"(+/- 3264 )",30726,"(+/- 3095 )",26558,"(+/- 3311 )",28586,"(+/- 2881 )",27251,"(+/- 2792 )",24234,"(+/- 2929 )",28235,"(+/- 2936 )",22422,"(+/- 2466 )",21035,"(+/- 2568 )",25225,"(+/- 2866 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$35,000 to $49,999",44397,"(+/- 3984 )",44750,"(+/- 3420 )",37055,"(+/- 3200 )",36606,"(+/- 3691 )",42477,"(+/- 3198 )",46206,"(+/- 3427 )",34482,"(+/- 3265 )",37996,"(+/- 3588 )",44680,"(+/- 4123 )",38837,"(+/- 3438 )",51908,"(+/- 4496 )",46888,"(+/- 3399 )",41515,"(+/- 3362 )",40336,"(+/- 3408 )",41412,"(+/- 3626 )",44093,"(+/- 3221 )",42650,"(+/- 3300 )",41328,"(+/- 3993 )",44101,"(+/- 3014 )",40187,"(+/- 3357 )",37622,"(+/- 3159 )",36695,"(+/- 2897 )",33486,"(+/- 3346 )",41376,"(+/- 3797 )",33271,"(+/- 3555 )",29013,"(+/- 2936 )",30198,"(+/- 2834 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$50,000 to $74,999",55567,"(+/- 3743 )",48905,"(+/- 3437 )",50983,"(+/- 3846 )",57004,"(+/- 4553 )",52914,"(+/- 4135 )",60818,"(+/- 4415 )",54252,"(+/- 4049 )",52385,"(+/- 3911 )",57583,"(+/- 5060 )",48756,"(+/- 4117 )",65745,"(+/- 4020 )",55628,"(+/- 3212 )",54038,"(+/- 3760 )",51042,"(+/- 3814 )",56756,"(+/- 3612 )",60369,"(+/- 3785 )",62738,"(+/- 4406 )",54544,"(+/- 4142 )",57273,"(+/- 3629 )",50201,"(+/- 3692 )",53291,"(+/- 3692 )",53481,"(+/- 3428 )",42338,"(+/- 3058 )",46338,"(+/- 4011 )",47995,"(+/- 3658 )",43540,"(+/- 3030 )",42588,"(+/- 3610 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$75,000 to $99,999",38812,"(+/- 3315 )",33466,"(+/- 2890 )",32036,"(+/- 2796 )",45097,"(+/- 3536 )",27931,"(+/- 2948 )",38360,"(+/- 3191 )",38387,"(+/- 2956 )",38661,"(+/- 3226 )",36973,"(+/- 3574 )",33317,"(+/- 3072 )",38949,"(+/- 2720 )",39948,"(+/- 2877 )",36918,"(+/- 2862 )",34444,"(+/- 2914 )",37583,"(+/- 3018 )",40739,"(+/- 3007 )",33889,"(+/- 3534 )",36290,"(+/- 3024 )",38598,"(+/- 3600 )",26561,"(+/- 3210 )",35735,"(+/- 3033 )",34770,"(+/- 3539 )",33974,"(+/- 2933 )",24847,"(+/- 2532 )",29548,"(+/- 3107 )",30875,"(+/- 2645 )",31231,"(+/- 2581 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$100,000 to $149,999",44496,"(+/- 3017 )",32552,"(+/- 2396 )",33145,"(+/- 2408 )",51732,"(+/- 3501 )",21918,"(+/- 2648 )",37182,"(+/- 2760 )",46970,"(+/- 3601 )",44222,"(+/- 3675 )",35488,"(+/- 3728 )",39504,"(+/- 3386 )",34555,"(+/- 3831 )",40495,"(+/- 3118 )",38362,"(+/- 2551 )",41118,"(+/- 3291 )",39410,"(+/- 3474 )",52799,"(+/- 3404 )",33459,"(+/- 3192 )",43984,"(+/- 3653 )",45687,"(+/- 3408 )",29025,"(+/- 2557 )",39210,"(+/- 3230 )",44935,"(+/- 3593 )",41787,"(+/- 3082 )",19871,"(+/- 2627 )",29164,"(+/- 3203 )",33824,"(+/- 2647 )",35765,"(+/- 2444 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$150,000 to $199,000",14334,"(+/- 1885 )",10082,"(+/- 1806 )",11402,"(+/- 1774 )",24552,"(+/- 2899 )",7958,"(+/- 1407 )",12413,"(+/- 1892 )",17535,"(+/- 2059 )",15264,"(+/- 2010 )",12089,"(+/- 2188 )",12634,"(+/- 1939 )",10911,"(+/- 1530 )",15968,"(+/- 1908 )",16114,"(+/- 1787 )",15377,"(+/- 1708 )",14496,"(+/- 1959 )",19308,"(+/- 1873 )",11439,"(+/- 1711 )",18634,"(+/- 2154 )",19105,"(+/- 2142 )",6727,"(+/- 1392 )",19598,"(+/- 2375 )",21694,"(+/- 2204 )",20315,"(+/- 2243 )",6665,"(+/- 1301 )",12885,"(+/- 1971 )",15042,"(+/- 2252 )",20866,"(+/- 2505 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","$200,000 or more",15262,"(+/- 1830 )",8979,"(+/- 1256 )",12400,"(+/- 2103 )",29169,"(+/- 2770 )",6643,"(+/- 1341 )",13359,"(+/- 1710 )",24358,"(+/- 2157 )",13667,"(+/- 1631 )",10852,"(+/- 1974 )",16037,"(+/- 2076 )",6601,"(+/- 1373 )",14339,"(+/- 1876 )",13936,"(+/- 1627 )",26809,"(+/- 2395 )",10762,"(+/- 1656 )",23687,"(+/- 2023 )",13822,"(+/- 2588 )",24686,"(+/- 2499 )",26725,"(+/- 2181 )",6307,"(+/- 1385 )",24408,"(+/- 2032 )",33679,"(+/- 2596 )",25843,"(+/- 2523 )",8156,"(+/- 1520 )",11543,"(+/- 1829 )",11085,"(+/- 1590 )",33611,"(+/- 2667 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","Median household income (dollars)",59088,"(+/- 2135 )",48356,"(+/- 1365 )",51047,"(+/- 1419 )",71858,"(+/- 2422 )",42704,"(+/- 1793 )",51745,"(+/- 1039 )",64170,"(+/- 1942 )",57866,"(+/- 2358 )",55082,"(+/- 2080 )",56262,"(+/- 2549 )",47017,"(+/- 1417 )",54563,"(+/- 2373 )",52081,"(+/- 1204 )",55729,"(+/- 1752 )",56096,"(+/- 1709 )",61838,"(+/- 1492 )",51562,"(+/- 1267 )",60483,"(+/- 2164 )",59366,"(+/- 2141 )",48003,"(+/- 1876 )",60316,"(+/- 2167 )",64211,"(+/- 2415 )",64119,"(+/- 3525 )",42147,"(+/- 1595 )",53826,"(+/- 2537 )",61501,"(+/- 1815 )",61358,"(+/- 2290 )"
Socioeconomic,"Income and Benefits (In 2018 inflation-adjusted dollars)","Mean household income (dollars)",79154,"(+/- 2312 )",66927,"(+/- 2131 )",70916,"(+/- 2918 )",100660,"(+/- 3224 )",58200,"(+/- 2500 )",71855,"(+/- 2545 )",90703,"(+/- 2528 )",78387,"(+/- 2418 )",70602,"(+/- 2670 )",79612,"(+/- 2885 )",61474,"(+/- 2026 )",74403,"(+/- 2421 )",74815,"(+/- 2216 )",84718,"(+/- 2403 )",72643,"(+/- 2242 )",88290,"(+/- 2591 )",70427,"(+/- 3042 )",90393,"(+/- 2874 )",93734,"(+/- 3177 )",64620,"(+/- 3925 )",93112,"(+/- 3835 )",101704,"(+/- 4011 )",94469,"(+/- 3460 )",59182,"(+/- 2326 )",72426,"(+/- 2546 )",80446,"(+/- 2340 )",104582,"(+/- 4038 )"
